ICAOaddr,Lat,Lon,Heading,Alt,Speed,Squawk,Tailnr,Type,Reg,unk0,Src,Dest,Flightnr,unk1,unk2,Callsign,unk3,Airline
"4033D8",51.68,0.12,251,750,140,"7000","T-MLAT1","C152","G-BTGW",1618580297,"","","",0,128,"GBTGW",0,"STL"
"40444E",50.75,-1.84,297,750,0,"7377","T-EGHH25","BE76","G-BZNN",1618580297,"","","",0,0,"BLD08",0,"BLD"
"DDFD35",48.81,2.08,117,741,65,"0000","T-FLRM1","TRIN","F-GDKL",1618580297,"","","",0,1088,"FGDKL",0,""
"40598E",52.59,-1.00,200,700,86,"7000","F-EGNX4","R44","G-LINJ",1618580299,"","","",0,-128,"GLINJ",0,""
"40738F",51.54,-0.38,250,700,206,"7044","T-MLAT1","R66","G-JSAW",1618580291,"HYC","","",0,1280,"GJSAW",0,""
"403FC5",52.77,-0.77,127,700,50,"7000","T-EGXJ24","G109","G-BXXI",1618580297,"","","",0,0,"GBXXI",0,""
"484846",52.21,6.18,187,700,66,"7000","T-EHLE216","DIMO","PH-1133",1618580299,"","","",0,0,"PH1133",0,""
"484843",52.27,5.15,48,700,570,"7010","T-MLAT1","SF25","PH-944",1618580270,"","","",0,0,"PH944",0,""
"4061FE",51.99,-2.29,215,700,165,"7000","T-MLAT1","R44","G-CGGS",1618580298,"GLO","","",0,768,"GCGGS",0,""
"403BE7",51.89,0.66,286,700,125,"7000","T-EGVT58","RF6","G-BWXJ",1618580297,"","","",0,-704,"GBWXJ",0,""
"3FECDE",51.03,6.94,88,675,71,"0000","F-EDDL2","CH60","D-MIPL",1618580301,"","","",0,0,"DMIPL",0,""
"485C5B",51.97,4.97,278,675,86,"7000","F-EHWO1","P06T","PH-KIO",1618580301,"","","",0,448,"PHKIO",0,""
"3D417F",49.46,8.52,274,675,86,"0473","T-ETIE90","","D-EXBB",1618580294,"","","",0,0,"DEXBB",0,""
"400D01",50.79,-1.88,229,675,122,"7010","T-MLAT1","DA42","G-CTCE",1618580254,"BOH","","",0,-64,"GCTCE",0,"EXM"
"3D0B85",53.11,6.59,228,675,94,"7000","F-EHGG3","C150","D-ECPP",1618580301,"GRQ","","",0,0,"DECPP",0,""
"A1C4E4",51.02,5.54,72,650,94,"0000","F-EHBK1","S22T","N213CL",1618580295,"","","",0,1024,"N213CL",0,""
"401709",53.67,-2.73,139,650,77,"7000","F-EGNO2","C150","G-AVMD",1618580294,"","","",0,-128,"GAVMD",0,""
"401B4B",52.07,0.16,231,650,0,"7000","T-EGSC41","C150","G-BCDY",1618580282,"","","",0,0,"GBCDY",0,""
"485E49",51.92,4.56,116,625,122,"6222","F-EHVB1","EC35","PH-DOC",1618580301,"RTM","","",0,-128,"LIFELN2",0,""
"3ECD02",49.28,8.47,263,625,63,"7000","T-ETIE90","SF25","D-KSPE",1618580293,"","","",0,0,"DKSPE",0,""
"3D1D38",52.15,7.65,243,600,252,"0000","T-EDLI94","DR40","D-EJHW",1618580296,"","","",0,0,"DEJHW",0,""
"406C4C",51.69,0.13,179,600,122,"7000","T-MLAT1","C152","G-LOMN",1618580238,"","","",0,0,"GLOMN",0,""
"4028E5",51.77,-0.76,102,600,62,"7000","F-EGTR2","C152","G-BNKI",1618580300,"","","",0,-384,"GBNKI",0,""
"3DDC53",52.51,13.55,155,600,146,"0020","T-MLAT1","EC35","D-HDRN",1618580302,"","","",0,-128,"DHDRN",0,"AMB"
"48444E",52.39,5.61,117,600,110,"7000","F-EHLE2","C172","PH-WVO",1618580299,"LEY","","",0,192,"PHWVO",0,""
"485C7D",53.09,4.82,130,600,197,"7000","T-EHKD113","TOBA","PH-MLV",1618580288,"GRQ","","",0,0,"PHMLV",0,""
"401FE8",51.69,0.12,192,599,132,"7000","T-MLAT1","C152","G-PTTA",1618580290,"","","",0,0,"GPTTA",0,""
"401F41",52.86,-1.58,343,575,75,"7000","T-EGSY142","C152","G-ODAC",1618580299,"","","",0,-384,"GODAC",0,""
"4013E2",51.50,-0.77,324,575,29,"7000","T-MLAT1","CP65","G-AFZL",1618580294,"","","",0,-128,"GAFZL",0,""
"407163",50.50,-4.67,208,575,63,"7010","F-EGHD3","RV12","G-CJIC",1618580300,"","","",0,768,"GCJIC",0,""
"402CC5",53.60,-3.05,267,525,111,"7000","F-EGGP1","DR40","G-JUDE",1618580297,"","","",0,192,"GJUDE",0,""
"406774",49.99,-5.83,172,525,60,"0000","T-MLAT1","A109","G-MAOL",1618580289,"ISC","","",0,0,"",0,"SLN"
"D0060F",51.55,12.05,89,501,6,"0000","T-FLRM1","R44","D-HILF",1618580295,"","","",0,0,"DHILF",0,""
"44CC27",50.95,4.39,126,500,0,"7000","T-EBBR297","P28A","OO-SAG",1618580251,"BRU","","",0,0,"OOSAG",0,""
"38E1FC",50.75,3.53,48,500,91,"0000","F-EBKT2","","",1618580301,"","","",0,0,"FJDFY",0,""
"40781E",51.54,0.27,128,500,46,"7000","F-EGLC3","MM24","G-TADI",1618580299,"","","",0,64,"GTADI",0,""
"405F81",51.49,-2.59,209,475,140,"0020","T-MLAT1","EC35","G-GWAC",1618580278,"","","",0,0,"HMED65",0,"RHD"
"40740F",51.18,-1.96,41,475,62,"7002","F-EGGD1","AS50","G-ETPH",1618580258,"","","",0,-2496,"BDN25",0,""
"39D08B",48.75,2.10,70,475,61,"4250","F-LFPT2","C172","F-HUEL",1618580242,"TNF","","",0,-512,"FHUEL",0,""
"3DFAB3",50.32,8.87,279,450,72,"0000","T-ETID150","R22","D-HPEP",1618580226,"QER","","",0,0,"DHPEP",0,""
"40148C",51.51,-0.74,72,450,72,"7000","T-MLAT1","DH82","G-ANFM",1618580274,"","","",0,-576,"GANFM",0,""
"44C24D",52.83,-1.37,88,425,104,"7343","F-EGCN1","C510","OO-PRM",1618580282,"AMS","","",0,-576,"OOPRM",0,"BNJ"
"3DDC7C",49.46,8.52,16,425,71,"7000","T-ETIE90","","",1618580298,"","","",0,0,"DHDTC",0,""
"A41944",53.65,7.23,351,425,117,"7000","T-MLAT1","M20T","N363US",1618580292,"ESS","","",0,-320,"N363US",0,""
"406BA7",53.40,-0.71,279,400,48,"7000","T-EGXJ24","TOBA","G-CIFC",1618580297,"","","",0,0,"GCIFC",0,""
"4077F3",51.61,0.08,203,400,133,"7000","T-MLAT1","C152","G-ISMC",1618580298,"","","",0,-320,"GISMC",0,"STL"
"4848CD",52.53,5.14,12,400,111,"7000","T-EHKD113","TAMP","PH-AIS",1618580293,"LEY","","",0,0,"PHAIS",0,""
"3D20F6",53.00,4.83,86,400,122,"7000","T-EHKD113","M20P","D-EKSS",1618580242,"RTM","","",0,0,"DEKSS",0,""
"400AEB",51.65,-0.37,186,379,100,"7000","T-MLAT1","P28A","G-DJJA",1618580278,"QEE","","",0,-320,"GDJJA",0,""
"40697F",51.80,-1.31,214,369,76,"7010","T-MLAT1","C182","G-MPLE",1618580278,"OXF","CVT","OXF52",0,-896,"OXF52",0,"OXF"
"44A00F",50.72,3.47,289,350,89,"7000","F-EBKT2","VL3","OO-H83",1618580295,"","","",0,0,"OOH83",0,""
"4073D1",52.26,-0.04,261,325,44,"7000","F-EGSC2","EFOX","G-JBVP",1618580298,"","","",0,0,"GJBVP",0,""
"3D2BAA",51.76,7.28,134,300,108,"7000","T-EDDG168","","D-EOUC",1618580270,"","","",0,0,"DEOUC",0,""
"4CAB37",52.22,-7.07,108,300,66,"2631","F-EIWF2","C172","EI-GRX",1618580300,"WAT","","",0,256,"EIGRX",0,""
"401E80",52.93,-1.04,342,300,95,"7000","F-EGNX4","P28A","G-BHRC",1618580299,"NQT","","",0,704,"GBHRC",0,""
"3D163C",53.40,7.26,60,300,83,"7000","F-EDWF1","TOBA","D-EGRC",1618580297,"EME","","",0,0,"DEGRC",0,""
"407997",50.81,-1.83,13,275,107,"7356","F-EGHH3","DA42","G-LHXC",1618580300,"BOH","","",0,-192,"GLHXC",0,""
"406890",51.46,-0.53,90,250,138,"2013","F-EGLL2","B788","G-ZBJC",1618580301,"ARN","LHR","BA777",0,-960,"BAW777",0,"BAW"
"484B58",51.94,5.08,9,250,119,"6223","F-EHVB1","EC35","PH-HVB",1618580295,"","","",0,0,"LIFELN3",0,""
"3FF7EC",51.06,6.06,55,225,49,"7000","T-ETNG40","","",1618580301,"","","",0,0,"DMHGX",0,""
"3E5D2A",51.59,7.71,99,216,9,"0000","T-FLRM1","SF25","D-KAMC",1618580289,"","","",0,0,"DKAMC",0,""
"DDE623",50.71,-2.22,200,206,10,"0000","T-FLRM1","TRIN","G-ATRG",1618580291,"","","",0,0,"GATRG",0,""
"3D3245",52.31,10.53,189,200,44,"7000","T-EDDF213","SR22","D-ERHD",1618580250,"","","",0,-64,"DERHD",0,""
"3FEECC",53.66,9.68,14,200,117,"7000","T-EDHI49","","D-MZKA",1618580294,"","","",0,0,"DMGDH",0,""
"3E120C",53.76,7.91,300,200,102,"7000","F-EDXP1","EC45","D-HYAM",1618580301,"","","",0,0,"WINDE",0,"CHX"
"404F8B",53.54,-3.04,54,150,48,"7000","F-EGGP1","C42","G-CDYT",1618580300,"","","",0,0,"GCDYT",0,""
"401A82",50.92,-0.48,288,127,2,"0000","T-FLRM1","PA25","G-BAUC",1618580254,"","","",0,0,"GBAUC",0,""
"471F92",51.52,7.62,60,125,147,"6425","F-EDLW1","A320","HA-LYW",1618580298,"DTM","IEV","W67302",0,1408,"WZZ7302",0,"WZZ"
"4062DD",53.21,-3.39,180,114,0,"0000","T-FLRM1","DUOD","G-IGLI",1618580283,"","","",1,0,"GIGLI",0,""
"402049",51.21,-1.62,68,100,66,"7000","F-EGDJ1","TOBA","G-BKIS",1618580276,"","","",1,0,"GBKIS",0,""
"449983",50.96,4.40,358,100,0,"0000","T-EBBR297","C152","OO-FLC",1618580238,"BRU","","",1,0,"OOFLC",0,""
"DD9FF5",52.46,7.18,89,95,0,"0000","T-FLRM1","DUOD","D-KHCT",1618580293,"","","",1,0,"DKHCT",0,""
"396447",49.00,2.58,126,0,0,"0000","T-LFPG43","A332","F-GZCH",1618580297,"CDG","","",1,0,"",0,"AFR"
"40757F",51.16,-0.18,239,0,0,"0000","T-EGKK71","A20N","G-UZHP",1618580301,"LGW","","",1,0,"GUZHP",0,"EZY"
"AC6FC1",48.75,2.11,247,0,17,"0000","T-LFPN55","TBM9","N900FZ",1618580298,"TNF","","",1,0,"",0,""
"3944F9",49.00,2.56,174,0,12,"7620","T-LFPI107","A319","F-GRHZ",1618580300,"CDG","BCN","AF1548",1,0,"AFR94VV",0,"AFR"
"402F77",52.25,0.75,85,0,68,"7000","T-EGYM37","P28A","G-BRJV",1618580285,"","","",1,-704,"GBRJV",0,""
"43C8F1",52.82,-2.41,90,0,1,"7421","T-EGBB362","","",1618580280,"","","",1,64,"SYS57",0,""
"3950C5",49.01,2.56,247,0,12,"0000","T-LFPI107","A318","F-GUGF",1618580297,"CDG","VCE","AF1226",1,0,"AFR76SV",0,"AFR"
"3964E3",48.73,2.36,89,0,0,"2000","T-LFPV15","B738","F-GZHD",1618580291,"ORY","","",1,0,"",0,"TRA"
"407597",51.89,-2.16,73,0,2,"7000","F-EGBJ2","S22T","G-MACR",1618580264,"GLO","","",1,0,"GMACR",0,""
"40655D",51.47,-0.43,89,0,0,"0000","T-EGWU79","A333","G-VINE",1618580280,"LHR","","",1,0,"",0,"VIR"
"407B44",50.95,-1.36,18,0,108,"5437","F-EGHI2","BE20","G-GMAF",1618580298,"SOU","JER","GMA298",0,512,"GMA298",0,""
"89655A",49.00,2.57,264,0,16,"0660","F-LFPG1","A388","A6-EVN",1618580294,"CDG","DXB","EK74",1,0,"UAE74",0,"UAE"
"4402AE",48.73,2.38,198,0,23,"0000","T-LFPV15","A320","OE-IVZ",1618580271,"ORY","","",1,0,"",0,"EZY"
"4845F8",51.45,5.37,20,0,0,"5470","T-EHEH186","TOBA","PH-COP",1618580259,"EIN","","",1,0,"PHCOP",0,""
"407744",50.44,-4.99,295,0,0,"1747","T-EGHQ6","AC11","G-ELCH",1618580295,"NQY","","",1,0,"GELCH",0,""
"495292",50.04,8.56,250,0,10,"2571","F-EDDF6","A319","CS-TTR",1618580292,"FRA","LIS","TP573",1,0,"TAP573H",0,""
"4CA9EC",53.43,-6.25,225,0,10,"3611","T-EIDW16","B738","EI-EVO",1618580300,"DUB","TFS","FR7122",1,0,"RYR8NK",0,"RYR"
"3C5827",49.49,11.07,197,0,1,"0000","T-EDDN158","CL60","D-AFAG",1618580292,"NUE","","",1,0,"IFA1107",0,"IFA"
"AC8A4C",50.68,-1.10,33,0,0,"0000","T-EGHJ12","SR20","N907MM",1618580298,"BBP","","",1,0,"N907MM",0,""
"76CCC9",50.90,4.46,244,0,5,"7110","T-EBBR333","B744","9V-SFI",1618580299,"BRU","BOM","SQ7951",1,0,"SIA7951",0,"SIA"
"40789D",52.21,0.18,135,0,8,"0000","F-EGSC2","","",1618580242,"CBG","","",1,0,"GCLNC",0,""
"406116",53.47,-2.37,263,0,62,"7000","T-EGCC628","C152","G-CGFG",1618580301,"","","",1,-448,"GCGFG",0,""
"403E87",50.68,-1.10,350,0,0,"0000","T-EGHJ12","P28A","G-NOTE",1618580298,"BBP","","",1,0,"GNOTE",0,""
"3D0566",49.96,8.64,141,0,0,"7000","T-EDFE11","P28T","D-EAHI",1618580293,"QEF","","",1,0,"DEAHI",0,""
"3D64AE",51.51,7.61,47,0,0,"1353","F-EDLW2","PC12","D-FKJM",1618580300,"DTM","","",1,0,"DFKJM",0,""
"3C1267",53.54,9.82,224,0,0,"0000","T-EDHI122","A21N","D-AVZE",1618580255,"XFW","","",1,0,"",0,"AIB"
"396440",49.00,2.58,264,0,33,"0000","T-LFPG43","A332","F-GZCA",1618580297,"CDG","","",1,0,"",0,"AFR"
"3C6447",50.04,8.56,163,0,3,"2506","F-EDDF6","A319","D-AIBG",1618580298,"FRA","PMI","LH1154",1,0,"DLH01P",0,"DLH"
"3951C2",49.00,2.54,175,0,0,"0000","T-LFPI107","B77L","F-GUOC",1618580299,"CDG","","AF6731",1,0,"AFR6731",0,"AFR"
"3C17C9",53.54,9.82,123,0,9,"0000","T-EDHI164","A21N","D-AYAE",1618580285,"XFW","HAM","",1,0,"AIB259A",0,"AIB"
"740723",50.05,8.57,205,0,2,"7661","F-EDDF6","A319","JY-AYC",1618580300,"FRA","AMM","RJ126",1,0,"RJA98P",0,"RJA"
"407B02",53.78,-3.04,171,0,8,"0452","F-EGNO2","A169","G-NHVD",1618580300,"BLK","","",1,0,"GOLD31",0,"NHX"
"392ADB",49.02,2.55,89,0,0,"0000","T-LFPI62","","",1618580291,"CDG","","RX19",1,0,"RX19",0,""
"",51.55,-0.41,194,0,15,"5746","T-EGWU165","LJ75","",1618580299,"","","",1,0,"LJ75",0,""
"440589",51.15,-0.18,258,0,10,"5776","F-EGKK1","A319","OE-LQM",1618580298,"MXP","LGW","U28198",1,0,"EJU37EZ",0,"EZY"
"392B3B",49.01,2.55,237,0,0,"0000","T-LFPI107","","",1618580278,"CDG","","",1,0,"",0,""
"3E17CE",49.96,8.65,55,0,0,"0000","T-EDFE11","DA62","D-IAFE",1618580295,"QEF","","",1,0,"DIAFE",0,""
"471F81",52.36,13.50,42,0,11,"4533","T-EDDB227","A320","HA-LYF",1618580299,"KIV","BER","W66903",1,0,"WZZ6906",0,"WZZ"
"402EA4",51.89,-2.16,169,0,0,"7000","F-EGBJ2","P28A","G-SHED",1618580298,"","","",1,0,"GSHED",0,""
"",53.62,9.98,50,0,63,"5043","F-EDDH3","TBM9","",1618580296,"","","",1,64,"TBM9",0,""
"A316F0",53.50,8.05,89,0,0,"7000","F-EDWI2","M20P","N299AG",1618580270,"","","",1,0,"N299AG",0,""
"",52.37,13.52,89,0,0,"1000","T-EDDB33","GL7T","",1618580275,"","","",1,0,"GL7T",0,""
"392AFB",49.00,2.57,5,0,0,"0000","F-LFPG1","","",1618580264,"CDG","","",1,0,"",0,""
"02A1A3",49.00,2.58,84,0,1,"7621","T-LFPI107","A320","TS-IND",1618580300,"CDG","TUN","BJ743",1,0,"LBT743",0,"LBT"
"A8C006",52.29,4.76,89,0,0,"2000","T-EHAM462","B763","N663GT",1618580289,"AMS","","",1,0,"",0,"GTI"
"43C5EB",51.76,-1.57,19,0,8,"0000","F-EGVN1","A400","ZM417",1618580300,"BZZ","","",1,0,"RRR4940",0,"RFR"
"39856B",49.00,2.59,75,0,32,"1000","F-LFPG1","E190","F-HBLL",1618580281,"BIQ","CDG","AF7657",1,0,"AFR47GL",0,"AFR"
"",51.28,-0.78,132,0,6,"3040","F-EGLF2","CL35","",1618580301,"","","",1,0,"CL35",0,""
"407267",53.87,-1.65,175,0,0,"7241","F-EGNM3","B738","G-DRTA",1618580296,"LBA","LBA","",1,0,"EXS030F",0,"EXS"
"44814A",50.91,4.48,291,0,0,"0000","T-EBBR164","","",1618580300,"BRU","","",1,0,"WINT071",0,""
"",51.28,-0.78,117,0,0,"0000","T-EGLF99","GL5T","",1618580279,"","","",1,0,"GL5T",0,""
"781105",51.47,-0.45,312,0,6,"3512","F-EGLL2","A333","B-8972",1618580294,"XMN","LHR","MU7197",1,0,"CES7197",0,"CES"
"7807D6",50.04,8.58,25,0,15,"1000","F-EDDF6","A332","B-6538",1618580300,"FOC","FRA","MU7159",1,0,"CES7159",0,"CES"
"402C73",51.58,-2.18,87,0,78,"7000","T-EGHL15","P28A","G-BPAF",1618580293,"","","",1,64,"GBPAF",0,""
"06A1E7",49.64,6.23,241,0,5,"3213","F-ELLX3","B77L","A7-BFJ",1618580259,"DOH","LUX","QR8243",1,0,"QTR42TA",0,"QTR"
"3C400A",52.39,13.52,67,0,28,"0000","T-EDDB81","","",1618580299,"BER","","",1,0,"21341",0,""
"",48.96,2.44,56,0,0,"1000","T-LFPI107","F2TH","",1618580279,"","","",1,0,"F2TH",0,""
"06A2C4",50.91,4.50,255,0,30,"3257","T-EBBR164","B77W","A7-BEU",1618580300,"DOH","BRU","QR8814",1,0,"QTR268Y",0,"QTR"
"",51.32,0.03,89,0,0,"7546","F-EGLC3","E550","",1618580289,"","","",1,0,"E550",0,""
"44D1CF",50.96,6.05,271,0,0,"5772","T-ETNG44","B734","OO-TNO",1618580295,"TPS","GKE","3V5012",1,0,"TAY5012",0,"TAY"
"02A192",48.73,2.36,125,0,0,"1000","T-LFPV15","A320","TS-IMS",1618580293,"TUN","ORY","TU722",1,0,"TAR722",0,"TAR"
"484CB7",52.30,4.76,28,0,27,"1000","F-EHAM3","B737","PH-BGQ",1618580243,"OTP","AMS","KL1374",1,0,"KLM38W",0,"KLM"
"3C65C9",50.05,8.56,16,0,16,"1000","F-EDDF6","A20N","D-AINI",1618580297,"OPO","FRA","LH1177",1,0,"DLH85Y",0,"DLH"
"4853D4",52.30,4.77,326,0,15,"6251","F-EHAM1","B738","PH-HXK",1618580270,"SVQ","AMS","HV6728",1,0,"TRA28E",0,"TRA"
"4403BB",48.72,2.37,108,0,0,"1000","T-LFPV15","A320","OE-ICB",1618580291,"ORY","TLS","U24031",1,0,"EJU4031",0,"EZY"
"406D7A",51.47,-0.47,89,0,6,"2000","F-EGLL2","B789","G-ZBKD",1618580300,"LHR","","",1,0,"GZBKD",0,"BAW"
"4071A9",51.47,-3.14,14,0,20,"2150","F-EGFF4","EC45","G-WROL",1618580300,"","","RHD58",1,-320,"RHD58",0,"RHD"
"4072C8",51.88,-0.37,310,0,0,"0000","T-EGXU20","A20N","G-UZHB",1618580298,"LTN","EDI","U219",1,0,"EZY19",0,"EZY"
"4D20CD",51.28,-0.77,131,0,0,"2000","F-EGLF1","GLEX","9H-VJG",1618580297,"FAB","","VJT796",1,0,"VJT796",0,"VJT"
"392AEA",48.73,2.35,46,0,0,"0000","T-LFPV15","A320","F-GKXK",1618580289,"ORY","","",1,0,"FGKXK",0,"AFR"
"40097C",51.48,-0.47,90,0,8,"2000","F-EGLL2","A320","G-EUUA",1618580301,"LHR","","",1,0,"",0,"BAW"
"3D24E4",49.96,8.64,53,0,1,"4441","T-EDDF264","SR20","D-EMFK",1618580244,"QER","","",1,0,"DEMFK",0,""
"407698",51.47,-0.49,196,0,1,"6360","F-EGLL2","A35K","G-VJAM",1618580301,"LHR","LAX","VS23",1,0,"VIR23J",0,"VIR"
"06A07C",51.20,2.90,310,0,0,"4425","T-EBOS82","B77W","A7-BAP",1618580274,"OST","PIT","QR8851",1,0,"QTR8851",0,"QTR"
"43C8F6",52.67,-2.65,114,0,88,"7421","T-EGNR128","","",1618580297,"","","",1,192,"SYS120",0,""
"45B0E9",51.28,-0.78,123,0,1,"6316","F-EGLF1","GLEX","OY-LGI",1618580295,"FAB","","",1,0,"VMP933",0,"VMP"
"44CE77",50.90,4.49,271,0,0,"2000","T-EBBR120","A319","OO-SSW",1618580235,"BRU","","",1,0,"",0,"BEL"
"4CA76F",53.42,-6.27,275,0,16,"1424","F-EIDW3","A320","EI-EDP",1618580290,"DUB","LHR","EI168",1,0,"EIN168E",0,"EIN"
"3D349E",52.13,7.68,188,0,7,"7042","F-EDDG2","BREZ","D-ESEG",1618580301,"FMO","","",1,0,"DESEG",0,""
"398408",48.60,-3.82,315,0,1,"3314","F-LFRU3","P180","F-HBAI",1618580301,"MXN","","",1,0,"FHBAI",0,""
"4074F3",51.88,-0.37,334,0,9,"6706","T-EGLC229","C56X","G-CKUB",1618580283,"LTN","","",1,0,"EDC361",0,"EDC"
"485355",52.45,5.52,305,0,0,"7000","F-EHLE2","G2CA","PH-HCF",1618580267,"LEY","","",1,0,"PHHCF",0,""
"406F75",51.47,-0.48,146,0,0,"4222","F-EGLL2","B789","G-ZBKI",1618580298,"LHR","SFO","BA287",1,0,"BAW287",0,"BAW"
"4074BF",51.14,0.92,101,0,5,"0003","F-EGMD1","A169","G-KSSC",1618580263,"","","",1,-64,"HLE60",0,"PLC"
"4D208A",51.28,-0.79,230,0,5,"0000","T-EGLF100","GLEX","9H-VJF",1618580296,"FAB","","VJT754",1,0,"VJT754",0,"VJT"
"4D0106",49.62,6.19,59,0,37,"5653","F-ELLX3","B748","LX-VCF",1618580300,"LUX","DWC","CV7585",1,0,"CLX7585",0,"CLX"
"3FF8F3",52.43,8.34,308,0,111,"7000","F-EDDV5","WT9","D-MNVA",1618580301,"","","",0,-128,"DMNVA",0,""
"",51.46,5.39,216,0,14,"6252","F-EHEH2","PRM1","",1618580300,"","","",1,0,"PRM1",0,""
"",51.32,0.03,48,0,0,"0000","T-EGKB68","GL5T","",1618580299,"","","",1,0,"GL5T",0,""
"",52.31,4.78,2,0,17,"6257","F-EHAM1","CL35","",1618580300,"","","",1,0,"CL35",0,""
"39E4D2",48.73,2.36,133,0,0,"1000","T-LFPN31","A320","F-HZGS",1618580232,"ORY","CLY","XK761",1,0,"CCM761E",0,"CCM"
"404E6B",53.47,-2.39,83,0,9,"7365","T-EGCC288","EV97","G-CDOA",1618580294,"","","",1,0,"GCDOA",0,""
"4846E8",52.33,4.78,309,0,32,"0000","T-EHAM115","","",1618580278,"AMS","","",1,0,"BRW48",0,""
"406ED0",51.89,-2.18,83,0,74,"7000","F-EGBJ2","P28A","G-MOSH",1618580300,"GLO","","",1,-768,"GMOSH",0,""
"43EA47",51.38,-2.71,199,0,10,"7243","T-EGGD132","BE20","M-CDMS",1618580300,"BWF","BRS","VSB2",1,0,"VSB02",0,"VSB"
"491184",50.03,8.56,160,0,7,"1000","F-EDDF6","F2TH","CS-DLD",1618580297,"MUC","FRA","",1,0,"NJE205L",0,"NJE"
"51110C",53.63,10.00,295,0,0,"3516","F-EDDH3","AT76","ES-ATJ",1618580221,"CPH","HAM","SK649",1,0,"SAS649",0,"SAS"
"3950C4",49.02,2.55,106,0,29,"1000","F-LFPG1","A318","F-GUGE",1618580300,"AMS","CDG","AF1741",1,0,"AFR15AH",0,"AFR"
"3C83A3",48.68,9.21,0,0,0,"0000","T-EDDS611","","",1618580287,"STR","","",1,0,"",0,""
"484B40",51.51,3.74,333,0,6,"7000","F-EHWO3","P28A","PH-SRP",1618580301,"","","",1,0,"PHSRP",0,""
"3C3DCD",50.87,7.13,49,0,10,"0000","F-EDDK3","","",1618580260,"CGN","","",1,0,"AC03",0,""
"406142",50.86,-0.77,32,0,0,"7000","T-EGHH25","C172","G-HLOB",1618580277,"QUG","","",1,0,"GHLOB",0,""
"484731",52.44,5.50,144,0,0,"7000","T-EHKD113","C150","PH-SKF",1618580268,"LEY","","",1,0,"PHSKF",0,""
"406B76",50.78,-1.86,56,0,0,"7377","T-EGHH25","G2CA","G-UMBL",1618580295,"","","",1,0,"GUMBL",0,""
"407AE2",51.66,-0.33,93,0,18,"7000","F-EGTR2","R44","G-ICEZ",1618580300,"QEE","","",1,64,"GICEZ",0,""
"4481BE",50.90,4.46,25,0,28,"0000","T-EBBR170","","",1618580289,"BRU","","",1,0,"SUPP390",0,""
}
