ICAOaddr,Lat,Lon,Heading,Alt,Speed,Squawk,Tailnr,Type,Reg,unk0,Src,Dest,Flightnr,unk1,unk2,Callsign,unk3,Airline
"406142",50.87,-0.87,41,1650,111,"7000","T-MLAT1","C172","G-HLOB",1618579746,"QUG","","",0,832,"GHLOB",0,""
"3EC23F",53.24,8.18,333,1650,81,"7000","F-EDWI3","RF5","D-KONF",1618579745,"","","",0,0,"DKONF",0,""
"407365",51.46,-1.53,242,1650,58,"7000","T-MLAT1","C42","G-CKGS",1618579735,"","","",0,-64,"GCKGS",0,""
"39D08B",48.68,1.86,70,1650,99,"4250","F-LFPT2","C172","F-HUEL",1618579743,"TNF","","",0,0,"FHUEL",0,""
"44B16E",51.31,4.86,65,1625,61,"2000","T-MLAT1","DR40","OO-LKN",1618579736,"ANR","","",0,-256,"OOLKN",0,""
"45B533",51.86,-0.83,281,1625,123,"4673","F-EGVN1","P68","OY-MIS",1618579740,"OXF","","",0,-64,"BIO03",0,"BIO"
"48507C",53.36,1.95,102,1625,131,"4602","F-EGSH3","A139","PH-EUJ",1618579741,"HUY","","",0,0,"PHEUJ",0,"HNL"
"400DCD",50.59,-4.88,73,1625,101,"1747","F-EGHD3","P28A","G-CDEO",1618579743,"","","",0,192,"GCDEO",0,""
"484539",52.73,5.85,225,1600,242,"7000","T-MLAT1","TOBA","PH-MLS",1618579732,"GRQ","","",0,-448,"PHMLS",0,"MPH"
"401B3B",50.83,-4.25,255,1600,94,"7000","F-EGHD3","FA24","G-BCBL",1618579743,"","","",0,0,"GBCBL",0,""
"40101D",52.45,-0.27,261,1600,100,"0000","T-MLAT1","C182","G-POPW",1618579726,"","","",0,1472,"GPOPW",0,""
"406ED0",51.91,-2.43,98,1600,127,"7000","F-EGFF4","P28A","G-MOSH",1618579743,"GLO","","",0,-384,"GMOSH",0,""
"40486D",53.94,-0.53,108,1600,63,"7000","F-EGNJ3","EV97","G-PROW",1618579743,"","","",0,-64,"GPROW",0,""
"A12A3B",53.10,6.36,237,1600,180,"7001","T-MLAT1","SR22","N174YM",1618579724,"GRQ","","",0,0,"N174YM",0,""
"485C7D",53.04,4.93,339,1600,75,"7000","T-EHKD113","TOBA","PH-MLV",1618579730,"GRQ","","",0,0,"PHMLV",0,""
"",50.68,7.14,154,1600,450,"7000","T-EDDK88","A210","",1618579735,"","","",0,0,"A210",0,""
"400BC1",51.95,0.51,132,1600,117,"7404","T-MLAT1","P68","G-RVRX",1618579740,"OXF","","",0,0,"RVR6RX",0,"RVR"
"3D0A5D",52.26,9.01,89,1600,102,"7000","T-EDDV189","SR20","D-ECEF",1618579738,"","","",0,0,"DECEF",0,""
"3E7291",53.65,8.67,305,1600,114,"7000","T-MLAT1","","D-KIOV",1618579743,"","","",0,64,"DKIOV",0,""
"4849EB",52.65,5.74,173,1600,201,"7000","T-MLAT1","C172","PH-TWK",1618579738,"","","",0,0,"PHTWK",0,""
"3D170C",53.66,9.53,296,1600,110,"7000","T-MLAT1","C172","D-EGZC",1618579744,"","","",0,0,"DEGZC",0,""
"3D2A9D",53.46,10.26,343,1599,78,"4672","T-MLAT1","","D-EOJT",1618579742,"ERF","","",0,0,"DEOJT",0,""
"4043B8",51.69,-0.94,170,1599,90,"5020","T-MLAT1","P28A","G-BZIO",1618579744,"","","",0,0,"GBZIO",0,""
"A6C917",52.94,6.39,235,1599,100,"0000","T-MLAT1","PA16","N5360H",1618579734,"","","",0,128,"N5360H",0,""
"407AE2",51.76,-0.40,57,1575,52,"5021","F-EGLC3","R44","G-ICEZ",1618579743,"QEE","","",0,256,"GICEZ",0,""
"40B100",51.97,-2.19,179,1575,98,"7000","T-MLAT1","","",1618579736,"","","",0,-256,"GCVMI",0,""
"401BBA",52.31,-0.34,180,1575,59,"7000","T-EGXJ24","C150","G-HIVE",1618579742,"","","",0,0,"GHIVE",0,""
"4036D5",52.83,-1.96,263,1575,99,"4572","F-EGBB2","C152","G-DACF",1618579731,"","","",0,-128,"GDACF",0,""
"480C21",51.41,4.23,90,1575,172,"3711","T-MLAT1","PC7","L-01",1618579743,"WOE","","",0,0,"RAZOR11",0,"NAF"
"40710D",52.16,-1.20,153,1575,110,"7000","T-MLAT1","EC20","G-WADD",1618579734,"","","",0,0,"GWADD",0,""
"3D1317",51.14,6.38,166,1550,80,"7000","T-EDDK88","DR40","D-EFMD",1618579740,"","","",0,0,"DEFMD",0,""
"3FF1BE",51.09,6.40,98,1550,71,"7000","T-EDDK88","","D-MTAP",1618579740,"","","",0,0,"DMTAP",0,""
"4070B0",51.05,-1.04,216,1550,125,"7000","T-MLAT1","C42","G-CJCO",1618579734,"","","",0,-128,"GCJCO",0,""
"44D1CF",50.96,5.89,91,1525,138,"5772","F-EDKA3","B734","OO-TNO",1618579743,"TPS","GKE","3V5012",0,-640,"TAY5012",0,"TAY"
"4079EF",52.32,-7.02,110,1525,92,"3601","F-EIWF2","C172","G-CLPK",1618579744,"ORK","","",0,-128,"GCLPK",0,""
"403E55",50.88,-1.35,89,1500,163,"3677","T-MLAT1","P28A","G-WARY",1618579702,"","","",0,0,"GWARY",0,""
"404104",49.22,-2.19,270,1500,252,"3626","T-MLAT1","P28A","G-GFTA",1618579732,"ACI","","",0,0,"GGFTA",0,""
"403197",51.69,-0.11,293,1500,76,"5022","T-MLAT1","P28A","G-KIKI",1618579742,"QEE","","",0,1600,"GKIKI",0,""
"4049AF",53.66,-3.02,44,1500,89,"3641","F-EGNR5","RV6","G-CCJI",1618579744,"","","",0,0,"GCCJI",0,""
"40183B",52.11,0.00,178,1500,97,"7000","F-EGSC2","PUP","G-AXNR",1618579718,"","","",0,-448,"GAXNR",0,""
"4046B6",53.09,-2.98,148,1500,131,"0430","T-MLAT1","P28A","G-UANT",1618579706,"BLK","","",0,0,"GUANT",0,""
"402D2D",50.80,-3.77,110,1500,72,"0440","F-EGTE3","DR40","G-LEOS",1618579743,"EXT","","",0,256,"GLEOS",0,""
"AADE1C",49.99,7.95,121,1500,137,"7000","F-EDDF1","P210","N8KR",1618579740,"QEZ","","",0,0,"N8KR",0,""
"400B17",53.35,-2.29,50,1500,216,"7364","T-MLAT1","P28A","G-ISHA",1618579743,"","","",0,0,"GISHA",0,""
"DD8233",52.92,9.52,334,1476,82,"0000","T-FLRM1","TRIN","D-EUAC",1618579722,"","","",0,0,"DEUAC",0,""
"407538",51.78,0.57,14,1475,105,"7013","T-MLAT1","NG5","G-NGAA",1618579738,"","","",0,384,"GNGAA",0,""
"401BB1",52.27,5.76,54,1475,77,"7000","T-MLAT1","C150","G-BCVH",1618579724,"","","",0,-64,"GBCVH",0,""
"3DD382",51.05,12.11,256,1475,108,"7744","F-EDDP2","R44","D-HAIS",1618579743,"","","",0,0,"DHAIS",0,""
"3E0F90",49.70,10.02,156,1450,121,"0020","T-FLRM1","EC35","D-HXCA",1618579736,"GHF","","",0,192,"CHX18",0,""
"401F0F",52.18,-1.61,70,1400,82,"7000","T-MLAT1","C152","G-BILR",1618579735,"","","",0,0,"GBILR",0,""
"4022FF",53.75,-1.20,177,1400,262,"7000","T-MLAT1","RF6","G-SFTZ",1618579735,"","","",0,0,"GSFTZ",0,""
"3D38D8",49.88,9.03,181,1400,422,"7000","T-ETID165","A210","D-ETTW",1618579686,"","","",0,0,"DETTW",0,""
"405A2D",51.99,-0.99,165,1400,86,"4520","T-MLAT1","R22","G-BMIZ",1618579734,"","","",0,0,"GBMIZ",0,"HLY"
"400D29",51.72,-0.66,293,1400,98,"0013","T-MLAT1","P28A","G-BLFI",1618579742,"QEE","","",0,0,"GBLFI",0,""
"3D2846",52.70,6.41,223,1400,100,"7000","T-MLAT1","","",1618579734,"","","",0,64,"DENMS",0,""
"4028DE",51.28,-0.79,355,1400,100,"7000","T-MLAT1","P28A","G-CLAC",1618579745,"","","",0,0,"GCLAC",0,""
"3D361F",50.90,12.16,153,1400,95,"7000","F-EDDC1","P28A","D-ESTB",1618579743,"","","",0,0,"DESTB",0,""
"48481F",52.94,6.79,204,1400,58,"7000","T-EDWF1","","",1618579742,"","","",0,0,"PHWMA",0,""
"3D1435",50.96,6.93,309,1400,173,"7047","T-MLAT1","A210","D-EFXD",1618579744,"MGL","","",0,-960,"DEFXD",0,"RWL"
"402182",51.81,0.41,208,1400,120,"7013","T-MLAT1","C150","G-TOML",1618579722,"","","",0,0,"GTOML",0,""
"44D9B8",50.82,5.27,124,1400,99,"2000","T-MLAT1","P28A","OO-VMX",1618579728,"","","",0,0,"OOVMX",0,""
"40165C",52.18,0.59,71,1400,120,"7000","T-EGSC41","C182","G-ATLA",1618579730,"","","",0,0,"GATLA",0,""
"407175",50.93,-1.83,290,1375,89,"7000","T-EGHH25","C42","G-CJIT",1618579674,"","","",0,0,"GCJIT",0,""
"400F8C",51.79,-1.28,306,1350,90,"4520","T-MLAT1","DA40","G-DAKM",1618579744,"OXF","","",0,-384,"LDG25",0,""
"4069B7",51.69,-0.50,319,1325,70,"7000","T-MLAT1","SKRA","G-NJPG",1618579742,"QEE","","",0,0,"GNJPG",0,""
"43C8F0",53.87,-1.81,269,1325,107,"2674","F-EGXU1","","",1618579745,"","","",0,-128,"SYS105",0,""
"484890",53.00,4.98,322,1325,226,"7000","T-EHKD113","BE33","PH-BNK",1618579736,"","","",0,0,"PHBNK",0,""
"406B76",50.79,-1.53,54,1300,100,"7377","T-MLAT1","G2CA","G-UMBL",1618579736,"","","",0,0,"GUMBL",0,""
"406F82",51.38,0.74,336,1300,105,"4575","T-MLAT1","P28A","G-CIZO",1618579740,"","","",0,64,"GCIZO",0,""
"40395D",52.05,-1.62,70,1300,70,"7000","T-MLAT1","ULAC","G-MYTY",1618579727,"","","",0,0,"GMYTY",0,""
"3D0C0A",51.50,6.99,118,1300,243,"7000","T-MLAT1","P28A","D-ECUS",1618579746,"ESS","","",0,-320,"DECUS",0,""
"A316F0",53.35,7.94,23,1300,150,"7000","F-EDWI1","M20P","N299AG",1618579743,"","","",0,-384,"N299AG",0,""
"45B5D3",53.16,-5.72,77,1300,120,"0431","F-EIDW3","P68","OY-MNS",1618579741,"","","",0,-64,"BIO05",0,"BIO"
"391930",50.97,2.02,324,1300,82,"7000","F-LFQT1","DR40","F-GGJQ",1618579739,"","","",0,-320,"FGGJQ",0,""
"4060AE",52.13,-2.17,64,1300,169,"7000","T-MLAT1","DIMO","G-OSFB",1618579728,"","","",0,0,"GOSFB",0,""
"40522B",53.16,-2.50,149,1286,119,"7000","T-MLAT1","C172","G-NWFC",1618579742,"","","",0,1152,"GNWFC",0,""
"43C76F",51.56,-2.37,140,1275,293,"1177","T-MLAT1","","",1618579723,"","","",0,-320,"TALON30",0,""
"4031BF",53.47,-2.36,142,1275,87,"7365","T-MLAT1","P28A","G-LACB",1618579742,"","","",0,-384,"GLACB",0,""
"38C49C",50.78,3.68,172,1275,37,"0000","T-EBKT44","","",1618579670,"","","",0,0,"FJUOS",0,""
"40361F",51.33,0.40,252,1250,102,"7000","F-EGMD1","P28A","G-BUIJ",1618579745,"RCS","","",0,320,"GBUIJ",0,""
"4048A3",51.28,-2.71,43,1250,46,"7000","T-EGGD114","SF25","G-KWAK",1618579728,"","","",0,256,"GKWAK",0,""
"3D1C3B",51.93,8.52,82,1225,61,"7000","T-EDDV189","C152","D-EIYD",1618579686,"VAC","","",0,0,"DEIYD",0,""
"3E609D",51.12,6.62,276,1225,60,"7000","T-EDDK88","SF25","D-KBUB",1618579739,"","","",0,0,"DKBUB",0,""
"3D0C3C",53.55,9.70,119,1200,135,"4673","T-MLAT1","C172","D-ECWQ",1618579744,"","","",0,896,"DECWQ",0,""
"3D0D71",53.91,9.55,275,1200,97,"7000","T-MLAT1","","",1618579742,"KEL","","",0,-1728,"DEDIN",0,""
"4841D8",52.25,4.63,57,1200,145,"1154","F-EHRD3","B737","PH-XRY",1618579743,"LIS","AMS","HV5956",0,-384,"TRA96X",0,"TRA"
"402941",51.92,0.60,40,1200,77,"7000","T-MLAT1","C152","G-BNRL",1618579698,"","","",0,0,"GBNRL",0,""
"484BCE",51.43,5.49,292,1200,106,"5471","T-MLAT1","DR40","PH-NCD",1618579738,"","","",0,768,"PHNCD",0,""
"407840",50.76,0.25,154,1200,99,"7000","F-EGMD1","TL20","G-DBSB",1618579744,"","","",0,-896,"GDBSB",0,""
"4034A2",53.30,-3.22,309,1200,106,"0430","T-MLAT1","P28A","G-BTRS",1618579724,"","","",0,0,"GBTRS",0,""
"402B1E",53.60,-2.53,255,1199,199,"3660","T-MLAT1","C152","G-BONW",1618579734,"","","",0,0,"GBONW",0,""
"406116",53.56,-2.51,140,1175,78,"7365","T-EGNO90","C152","G-CGFG",1618579738,"","","",0,0,"GCGFG",0,""
"3D0B85",53.19,6.61,241,1175,91,"7000","F-EHGG3","C150","D-ECPP",1618579744,"GRQ","","",0,0,"DECPP",0,""
"3D24E4",50.00,8.80,243,1150,142,"4450","F-EDDF6","SR20","D-EMFK",1618579743,"QER","","",0,-256,"DEMFK",0,""
"404B1C",52.07,-0.06,303,1150,62,"7000","T-EGGW109","EV97","G-CCTH",1618579744,"","","",0,0,"GCCTH",0,""
"4073D1",52.13,-0.01,3,1150,73,"7013","F-EGLC3","EFOX","G-JBVP",1618579737,"","","",0,0,"GJBVP",0,""
"3DDC04",51.38,7.23,58,1150,131,"0000","T-EDDK88","EC45","D-HDOM",1618579739,"","","",0,0,"DHDOM",0,""
"4078F7",53.21,1.32,182,1125,147,"7415","F-EGSH3","A139","G-NHVN",1618579744,"NWI","DHR","NHX21",0,0,"NHX21",0,"NHX"
"400A17",51.31,-0.95,244,1125,112,"7000","T-EGLK86","C77R","G-BFIV",1618579723,"BBS","","",0,512,"GBFIV",0,""
"40148C",51.48,-0.94,108,1121,80,"7000","T-MLAT1","DH82","G-ANFM",1618579744,"","","",0,256,"GANFM",0,""
"44D9A1",51.06,3.32,335,1100,62,"0000","T-EBKT44","EVSS","OO-VMA",1618579736,"","","",0,0,"",0,""
"3D4101",49.97,8.62,202,1100,77,"4441","T-EDDF147","DV20","D-EWWF",1618579732,"QEF","","",0,0,"DEWWF",0,""
"402DA5",53.81,-0.82,130,1100,77,"4274","T-MLAT1","P28A","G-SACT",1618579739,"","","",0,0,"GSACT",0,"ADV"
"406723",52.03,-1.63,83,1100,100,"7000","T-MLAT1","EV97","G-LBAC",1618579739,"","","",0,-192,"GLBAC",0,""
"3FECDE",50.97,6.69,73,1075,60,"0000","F-EDDK3","CH60","D-MIPL",1618579744,"","","",0,0,"DMIPL",0,""
"3FEECC",53.61,9.60,57,1075,267,"7000","T-EDHI49","","D-MZKA",1618579739,"","","",0,0,"DMGDH",0,""
"400D01",50.77,-1.93,68,1075,111,"7352","T-MLAT1","DA42","G-CTCE",1618579686,"BOH","","",0,-768,"GCTCE",0,"EXM"
"3CD6E9",51.38,6.96,242,1050,194,"7000","T-MLAT1","D328","D-CIRP",1618579736,"MHG","ESS","M2704",0,0,"MHV704",0,"MHV"
"",50.63,-6.21,103,1050,132,"0023","F-EGHE1","S92","",1618579743,"","","",0,-64,"S92",0,""
"4071C9",51.90,0.06,97,1025,132,"7411","F-EGMC3","A169","G-CMCL",1618579741,"","","",0,-256,"GCMCL",0,""
"404F8B",53.58,-2.96,189,1025,68,"7000","F-EGNO2","C42","G-CDYT",1618579745,"","","",0,0,"GCDYT",0,""
"405E5D",51.93,-0.70,103,1025,69,"7000","T-MLAT1","EV97","G-CFRT",1618579678,"","","",0,0,"GCFRT8",0,""
"401ED9",54.09,-0.16,221,1025,92,"4271","F-EGNJ3","C152","G-BIDH",1618579745,"","","",0,0,"GBIDH",0,""
"4079E6",49.96,-6.22,244,1000,373,"7356","T-MLAT1","A109","G-GOSP",1618579746,"LEQ","","",0,-128,"",0,""
"401C71",52.81,-1.82,235,1000,104,"7000","T-MLAT1","P28A","G-TALG",1618579698,"","","",0,0,"GTALG",0,""
"484846",52.21,6.18,259,1000,59,"7000","F-EHTW3","DIMO","PH-1133",1618579742,"","","",0,0,"PH1133",0,""
"484438",52.50,5.54,141,1000,100,"7000","T-MLAT1","DA40","PH-FLD",1618579741,"","","",0,-128,"PHFLD",0,""
"448699",51.28,4.72,109,1000,100,"2000","T-MLAT1","","OO-ATY",1618579727,"","","",0,512,"OOATY",0,""
"401127",50.08,-5.66,182,1000,100,"0000","F-EGHE3","DHC6","G-BIHO",1618579744,"LEQ","","",0,704,"GBIHO",0,"IOS"
"400D43",51.73,-0.37,186,1000,139,"7000","T-MLAT1","AS55","G-LINE",1618579698,"","","",0,0,"GLINE",0,"KNM"
"DD854B",52.02,11.87,66,987,63,"0000","T-FLRM1","TRIN","D-KBBB",1618579741,"","","",0,-256,"DKBBB",0,""
"44A7C2",51.22,3.18,337,975,103,"7000","F-EHWO3","MC10","OO-I06",1618579742,"","","",0,0,"OOI06",0,""
"401E0A",53.27,-2.87,348,974,398,"5050","T-MLAT1","PA38","G-RVRK",1618579729,"CEG","","",0,192,"GRVRK",0,"RVR"
"403D60",53.12,-2.61,191,959,108,"7000","T-MLAT1","TOBA","G-BXLT",1618579733,"BLK","","",0,0,"GBXLT",0,""
"4079C7",51.95,-1.43,250,950,82,"7000","F-EGTK3","P28A","G-CLLR",1618579741,"OXF","","",0,320,"GCLLR",0,""
"4076C8",51.03,-0.20,246,925,115,"3751","F-EGKK2","R66","G-ICEL",1618579738,"","","",0,128,"GICEL",0,""
"3ECD02",49.33,8.45,2,925,63,"7000","T-EDFM175","SF25","D-KSPE",1618579742,"","","",0,0,"DKSPE",0,""
"4011AC",53.18,-2.66,275,925,125,"5050","F-EGNR5","C182","G-ZINC",1618579741,"","","",0,-192,"GZINC",0,""
"3D3235",49.96,8.92,257,900,184,"7000","T-ETID165","A210","D-ERGN",1618579714,"","","",0,0,"DERGN",0,""
"4013E2",51.46,-0.98,82,900,58,"7000","T-MLAT1","CP65","G-AFZL",1618579745,"","","",0,0,"GAFZL",0,""
"400E3C",53.53,-4.37,317,900,114,"0000","T-MLAT1","R44","G-LVIE",1618579694,"","","",0,0,"GLVIE",0,""
"4CAB37",52.19,-7.03,220,900,70,"2631","F-EIWF2","C172","EI-GRX",1618579744,"WAT","","",0,256,"EIGRX",0,""
"40738F",51.51,-0.09,285,900,56,"7044","T-MLAT1","R66","G-JSAW",1618579730,"HYC","","",0,-448,"GJSAW",0,""
"406526",53.56,-3.11,282,900,78,"7000","T-MLAT1","C42","G-MPHY",1618579682,"","","",0,320,"GMPHY",0,""
"3D13EE",52.32,10.48,176,900,88,"7000","T-EDDF213","C172","D-EFUK",1618579741,"BWE","","",0,0,"DEFUK",0,""
"200000",50.35,8.76,133,900,87,"4450","T-EDDF435","","",1618579738,"","","",0,0,"ID",0,""
"4073C4",53.57,-2.54,322,900,71,"7365","F-EGNO2","C42","G-ZOMB",1618579742,"","","",0,-192,"GZOMB",0,""
"4849A0",52.22,5.96,225,900,110,"7000","T-MLAT1","DV20","PH-ACX",1618579741,"","","",0,0,"PHACX",0,""
"403060",52.05,-0.60,219,900,43,"7000","T-EGXJ24","P28A","G-BRTX",1618579744,"","","",0,0,"GBRTX",0,""
"3D0642",52.35,10.56,354,900,86,"7000","T-EDDF213","C172","D-EAPU",1618579741,"BWE","","",0,0,"DEAPU",0,""
"4061FE",52.06,-2.10,291,900,62,"7000","T-MLAT1","R44","G-CGGS",1618579737,"GLO","","",0,0,"GCGGS",0,""
"484731",52.49,5.40,119,875,98,"7000","T-MLAT1","C150","PH-SKF",1618579742,"LEY","","",0,320,"PHSKF",0,""
"398866",48.75,-3.53,291,875,118,"7000","T-MLAT1","DR40","F-HCDG",1618579674,"LAI","","",0,0,"FHCDG",0,""
"A16632",53.25,-2.82,316,875,135,"5050","F-EGNR1","S22T","N19DW",1618579742,"GLO","","",0,128,"N19DW",0,""
"43ED0E",51.67,0.26,346,850,125,"7000","F-EGLF2","SR22","2-SING",1618579745,"","","",0,0,"2SING",0,""
"407620",52.04,-0.61,213,824,104,"7000","T-MLAT1","DA40","G-CTSP",1618579698,"","","",0,-256,"GCTSP",0,"EAD"
"484B10",52.59,5.62,259,800,132,"7000","T-EHKD113","TAMP","PH-IIS",1618579741,"LEY","","",0,0,"PHIIS",0,"AIS"
"394DC2",48.58,3.03,250,800,86,"7000","T-LFPO118","A210","F-GTOC",1618579745,"","","",0,448,"FGTOC",0,""
"44A4D2",52.30,4.52,186,800,121,"7000","T-MLAT1","P28A","OO-IFR",1618579736,"","","",0,0,"OOIFR",0,""
"400CF2",52.21,-1.63,186,800,126,"7000","T-MLAT1","P28A","G-CDDG",1618579733,"","","",0,0,"GCDDG",0,""
"3D201E",52.22,9.91,229,800,0,"7000","T-EDDV138","DV20","D-EKKK",1618579707,"ZNO","","",0,0,"",0,""
"4643C5",49.22,7.40,302,800,0,"0000","F-EDRZ1","PC12","OH-ZRH",1618579708,"ZQW","","",0,0,"FSF100A",0,""
"404F68",50.99,-1.13,23,800,51,"7011","T-EGHH25","C42","G-CDVI",1618579674,"BBP","","",0,0,"GCDVI",0,""
"3D20F6",52.73,4.66,51,800,679,"7000","T-EHKD113","M20P","D-EKSS",1618579740,"RTM","","",0,0,"DEKSS",0,""
"407B1E",50.88,-1.35,98,800,80,"3673","T-EGHH25","","",1618579674,"","","",0,0,"GCLWB",0,""
"406EAA",53.31,-3.15,287,800,85,"5060","T-MLAT1","C42","G-CIWT",1618579746,"","","",0,-256,"GCIWT",0,""
"3D04E6",49.49,11.07,121,800,79,"0000","T-EDDN280","C172","D-EACK",1618579726,"NUE","","",0,0,"",0,""
"3DFAB3",50.32,8.92,126,750,72,"0000","T-ETID150","R22","D-HPEP",1618579694,"QER","","",0,0,"DHPEP",0,""
"",51.35,-2.16,270,750,89,"0000","F-EGGD1","B429","",1618579744,"","","",0,1344,"B429",0,""
"ACFCA4",51.29,4.79,91,750,137,"2000","F-EBAW1","BE36","N936HB",1618579743,"","","",0,576,"N936HB",0,""
"43C8B7",53.01,-0.55,260,750,77,"2601","T-EGXJ24","","",1618579678,"","","",0,0,"CWL86",0,""
"406F65",51.18,-0.64,315,725,141,"0014","F-EGLF2","A169","G-KSST",1618579742,"","","",0,0,"HLE21",0,"PLC"
"407267",53.89,-1.69,138,725,133,"7241","F-EGXU1","B738","G-DRTA",1618579745,"LBA","LBA","",0,-960,"EXS030F",0,"EXS"
"407AF6",52.97,-1.48,328,712,144,"0020","T-MLAT1","A109","G-DRLA",1618579741,"EMA","","",0,-64,"HLE54",0,""
"4074BF",51.24,1.24,243,700,118,"0003","F-EGNX5","A169","G-KSSC",1618579744,"","","",0,0,"HLE60",0,"PLC"
"4845F8",51.49,5.29,147,700,129,"5470","T-MLAT1","TOBA","PH-COP",1618579729,"EIN","","",0,-1280,"PHCOP",0,""
"4079E3",52.29,-1.46,227,700,134,"0420","T-MLAT1","P28A","G-LGAN",1618579738,"","","",0,0,"GLGAN",0,""
"394DF2",50.73,2.99,40,700,59,"7000","F-EBOS1","DR40","F-GTPS",1618579742,"","","",0,-128,"FGTPS",0,""
"406F53",52.32,-1.49,309,700,116,"0420","T-MLAT1","P28A","G-COVC",1618579743,"CVT","","",0,0,"GCOVC",0,""
"3D2491",49.29,8.49,200,700,74,"7000","F-EDFM1","","",1618579743,"","","",0,0,"DEMCF",0,""
"405666",52.33,-0.28,78,700,59,"7000","T-MLAT1","C152","G-CEZM",1618579678,"","","",0,-1216,"GCEZM",0,""
"401F41",52.88,-1.63,270,675,81,"7000","T-EGNX146","C152","G-ODAC",1618579737,"","","",0,-192,"GODAC",0,""
"38FCFB",51.05,4.31,275,675,109,"7000","F-EBBR3","RV9","F-PDAD",1618579744,"BRU","","",0,0,"FPDAD",0,""
"43C071",52.01,0.09,24,675,110,"7032","T-MLAT1","EH10","ZJ122",1618579710,"","","",0,-64,"JNGLY22",0,"RFR"
"4041C7",51.61,0.09,189,650,120,"7000","T-MLAT1","C152","G-BYMJ",1618579670,"","","",0,0,"GBYMJ",0,"STL"
"4033D8",51.68,0.14,263,650,148,"7000","T-MLAT1","C152","G-BTGW",1618579745,"","","",0,-256,"GBTGW",0,"STL"
"",51.62,0.25,349,650,103,"7000","F-EGLC3","RV12","",1618579743,"","","",0,-320,"RV12",0,""
"DDB2C3",52.00,6.81,147,649,80,"0000","T-FLRM1","A210","",1618579738,"","","",0,-192,"DELTP",0,""
"DDFD35",48.82,2.05,113,639,70,"0000","T-FLRM1","TRIN","F-GDKL",1618579731,"","","",0,-576,"FGDKL",0,""
"44CC21",51.03,4.21,303,625,0,"2000","T-EBBR297","DV20","OO-SAA",1618579717,"","","",0,0,"OOSAA",0,""
"3D349E",52.15,7.66,247,625,74,"7042","F-EDDG2","BREZ","D-ESEG",1618579745,"FMO","","",0,0,"DESEG",0,""
"4077F3",51.64,0.09,205,600,151,"7000","T-MLAT1","C152","G-ISMC",1618579727,"","","",0,-320,"GISMC",0,"STL"
"400E0B",51.23,-0.24,216,600,112,"7012","T-MLAT1","R44","G-PGGY",1618579746,"KRH","","",0,0,"",0,""
"404ABA",51.67,0.07,216,600,268,"7000","T-MLAT1","P28A","G-NUKA",1618579742,"NWI","","",0,-768,"GNUKA",0,""
"485C5B",51.96,5.03,130,600,90,"7000","F-EHWO1","P06T","PH-KIO",1618579745,"","","",0,192,"PHKIO",0,""
"4035E1",52.05,-1.14,144,600,99,"7000","T-EGSC41","P28A","G-BUFY",1618579744,"NHT","","",0,0,"GBUFY",0,""
"406C1B",51.72,0.11,233,600,55,"0031","T-MLAT1","EXPL","G-CNWL",1618579742,"","","",0,0,"HLE55",0,"PLC"
"407771",51.19,-1.04,86,583,34,"0000","T-FLRM1","DR40","G-CLDL",1618579740,"","","",0,0,"GCLDL",0,""
"406A98",50.63,5.43,45,550,87,"5150","T-EBLG57","PA34","G-OXFA",1618579698,"LGG","","",0,-832,"GOXFA",0,"OXF"
"406988",50.85,0.03,126,550,74,"0000","F-EGKA3","EFOX","G-XFOX",1618579745,"","","",0,640,"GXFOX",0,""
"4010FB",51.54,-0.73,217,530,131,"7031","T-MLAT1","AS55","G-OASP",1618579743,"HYC","","",0,-1216,"GOASP",0,"TOA"
"401CE7",51.62,0.16,108,525,155,"7000","T-MLAT1","C152","G-BFFW",1618579674,"","","",0,-320,"GBFFW",0,"STL"
"392AE2",48.99,2.51,84,500,120,"5213","F-LFPG1","A320","F-GKXC",1618579738,"LIS","CDG","AF1025",0,-576,"AFR94SR",0,"AFR"
"3D1244",53.06,8.52,339,500,87,"0000","F-EDWI3","P28A","D-EFEA",1618579745,"","","",0,384,"DEFEA",0,""
"404E6B",53.49,-2.36,163,500,56,"7365","F-EGNR5","EV97","G-CDOA",1618579735,"","","",0,0,"GCDOA",0,""
"401B4B",52.10,0.16,55,500,0,"7000","T-EGSC41","C150","G-BCDY",1618579744,"","","",0,0,"GBCDY",0,""
"401225",51.36,-0.64,270,500,209,"7000","T-MLAT1","P28T","G-BGVN",1618579670,"","","",0,-512,"GBGVN",0,""
"406C4C",51.71,0.11,232,500,95,"7000","T-MLAT1","C152","G-LOMN",1618579745,"","","",0,-320,"GLOMN",0,""
"402DA4",53.77,-1.29,279,500,109,"7000","T-MLAT1","P28A","G-SACS",1618579682,"","","",0,0,"GSACS",0,""
"484FA2",52.78,6.52,185,500,109,"7000","T-EHGG18","P28A","PH-TGL",1618579742,"GRQ","","",0,0,"PHTGL",0,""
"44D8D2",50.75,5.20,135,500,321,"2000","T-EBLG40","P28A","OO-VFR",1618579742,"","","",0,0,"OOVFR",0,""
"40177B",53.31,-2.91,266,499,112,"7010","T-MLAT1","P28A","G-KIMZ",1618579706,"LPL","","",0,-384,"GKIMZ",0,""
"402CC5",53.60,-3.04,303,475,95,"7000","F-EGGP1","DR40","G-JUDE",1618579745,"","","",0,-384,"GJUDE",0,""
